match_id,date,team_1,team_2,bookmaker_name,team_1_odds,team_2_odds,team_1_implied_prob,team_2_implied_prob,market_overround,team_1_market_prob,team_2_market_prob,snapshot_timestamp
1473446,2025-03-29,Gujarat Titans,Mumbai Indians,Pinnacle,1.93,1.92,0.518135,0.520833,1.038968,0.498701,0.501299,2025-03-29T13:30:00Z
1473448,2025-03-30,Rajasthan Royals,Chennai Super Kings,Pinnacle,2.03,1.83,0.492611,0.546448,1.039059,0.474093,0.525907,2025-03-30T13:30:00Z
1473449,2025-03-31,Kolkata Knight Riders,Mumbai Indians,Pinnacle,2.14,1.75,0.46729,0.571429,1.038718,0.449871,0.550129,2025-03-31T13:30:00Z
1473450,2025-04-01,Lucknow Super Giants,Punjab Kings,Pinnacle,1.88,1.98,0.531915,0.505051,1.036965,0.512953,0.487047,2025-04-01T13:30:00Z
1473451,2025-04-02,Royal Challengers Bengaluru,Gujarat Titans,Pinnacle,1.8,2.07,0.555556,0.483092,1.038647,0.534884,0.465116,2025-04-02T13:30:00Z
1473452,2025-04-03,Kolkata Knight Riders,Sunrisers Hyderabad,Pinnacle,2.18,1.72,0.458716,0.581395,1.040111,0.441026,0.558974,2025-04-03T13:30:00Z
1473453,2025-04-04,Lucknow Super Giants,Mumbai Indians,Pinnacle,2.22,1.69,0.45045,0.591716,1.042166,0.432225,0.567775,2025-04-04T13:30:00Z
1473455,2025-04-05,Rajasthan Royals,Punjab Kings,Pinnacle,2.24,1.68,0.446429,0.595238,1.041667,0.428571,0.571429,2025-04-05T13:30:00Z
1473457,2025-04-06,Sunrisers Hyderabad,Gujarat Titans,Pinnacle,1.78,2.1,0.561798,0.47619,1.037988,0.541237,0.458763,2025-04-06T13:30:00Z
1473458,2025-04-07,Royal Challengers Bengaluru,Mumbai Indians,Pinnacle,2.22,1.69,0.45045,0.591716,1.042166,0.432225,0.567775,2025-04-07T13:30:00Z
1473459,2025-04-08,Punjab Kings,Chennai Super Kings,Pinnacle,1.75,2.15,0.571429,0.465116,1.036545,0.551282,0.448718,2025-04-08T13:30:00Z
1473460,2025-04-09,Gujarat Titans,Rajasthan Royals,Pinnacle,1.78,2.1,0.561798,0.47619,1.037988,0.541237,0.458763,2025-04-09T13:30:00Z
1473461,2025-04-10,Royal Challengers Bengaluru,Delhi Capitals,Pinnacle,1.76,2.13,0.568182,0.469484,1.037665,0.547558,0.452442,2025-04-10T13:30:00Z
1473462,2025-04-11,Chennai Super Kings,Kolkata Knight Riders,Pinnacle,2.15,1.74,0.465116,0.574713,1.039829,0.447301,0.552699,2025-04-11T13:30:00Z
1473464,2025-04-12,Punjab Kings,Sunrisers Hyderabad,Pinnacle,1.97,1.88,0.507614,0.531915,1.039529,0.488312,0.511688,2025-04-12T13:30:00Z
1473466,2025-04-13,Mumbai Indians,Delhi Capitals,Pinnacle,1.71,2.19,0.584795,0.456621,1.041416,0.561538,0.438462,2025-04-13T13:30:00Z
1473467,2025-04-14,Lucknow Super Giants,Chennai Super Kings,Pinnacle,1.63,2.34,0.613497,0.42735,1.040847,0.589421,0.410579,2025-04-14T13:30:00Z
1473468,2025-04-15,Punjab Kings,Kolkata Knight Riders,Pinnacle,1.92,1.93,0.520833,0.518135,1.038968,0.501299,0.498701,2025-04-15T13:30:00Z
1473470,2025-04-17,Sunrisers Hyderabad,Mumbai Indians,Pinnacle,2.18,1.72,0.458716,0.581395,1.040111,0.441026,0.558974,2025-04-17T13:30:00Z
1473471,2025-04-18,Royal Challengers Bengaluru,Punjab Kings,Pinnacle,1.78,2.1,0.561798,0.47619,1.037988,0.541237,0.458763,2025-04-18T13:30:00Z
1473473,2025-04-19,Lucknow Super Giants,Rajasthan Royals,Pinnacle,1.81,2.06,0.552486,0.485437,1.037923,0.5323,0.4677,2025-04-19T13:30:00Z
1473475,2025-04-20,Chennai Super Kings,Mumbai Indians,Pinnacle,2.8,1.46,0.357143,0.684932,1.042074,0.342723,0.657277,2025-04-20T13:30:00Z
1473476,2025-04-21,Gujarat Titans,Kolkata Knight Riders,Pinnacle,1.99,1.86,0.502513,0.537634,1.040147,0.483117,0.516883,2025-04-21T13:30:00Z
1473477,2025-04-22,Lucknow Super Giants,Delhi Capitals,Pinnacle,1.87,1.98,0.534759,0.505051,1.03981,0.514286,0.485714,2025-04-22T13:30:00Z
1473478,2025-04-23,Sunrisers Hyderabad,Mumbai Indians,Pinnacle,2.29,1.66,0.436681,0.60241,1.039091,0.420253,0.579747,2025-04-23T13:30:00Z
1473479,2025-04-24,Royal Challengers Bengaluru,Rajasthan Royals,Pinnacle,1.6,2.41,0.625,0.414938,1.039938,0.600998,0.399002,2025-04-24T13:30:00Z
1473480,2025-04-25,Chennai Super Kings,Sunrisers Hyderabad,Pinnacle,2.1,1.78,0.47619,0.561798,1.037988,0.458763,0.541237,2025-04-25T13:30:00Z
1473483,2025-04-27,Delhi Capitals,Royal Challengers Bengaluru,Pinnacle,1.96,1.89,0.510204,0.529101,1.039305,0.490909,0.509091,2025-04-27T13:30:00Z
1473484,2025-04-28,Gujarat Titans,Rajasthan Royals,Pinnacle,1.62,2.37,0.617284,0.421941,1.039225,0.593985,0.406015,2025-04-28T13:30:00Z
1473485,2025-04-29,Kolkata Knight Riders,Delhi Capitals,Pinnacle,2.02,1.84,0.49505,0.543478,1.038528,0.476684,0.523316,2025-04-29T13:30:00Z
1473486,2025-04-30,Chennai Super Kings,Punjab Kings,Pinnacle,2.27,1.67,0.440529,0.598802,1.039331,0.423858,0.576142,2025-04-30T13:30:00Z
1473487,2025-05-01,Mumbai Indians,Rajasthan Royals,Pinnacle,1.51,2.64,0.662252,0.378788,1.04104,0.636145,0.363855,2025-05-01T13:30:00Z
1473488,2025-05-02,Gujarat Titans,Sunrisers Hyderabad,Pinnacle,1.74,2.15,0.574713,0.465116,1.039829,0.552699,0.447301,2025-05-02T13:30:00Z
1473489,2025-05-03,Royal Challengers Bengaluru,Chennai Super Kings,Pinnacle,1.53,2.59,0.653595,0.3861,1.039695,0.628641,0.371359,2025-05-03T13:30:00Z
1473491,2025-05-04,Punjab Kings,Lucknow Super Giants,Pinnacle,1.84,2.02,0.543478,0.49505,1.038528,0.523316,0.476684,2025-05-04T13:30:00Z
1473494,2025-05-07,Kolkata Knight Riders,Chennai Super Kings,Pinnacle,1.59,2.43,0.628931,0.411523,1.040453,0.604478,0.395522,2025-05-07T13:30:00Z
1473498,2025-05-18,Delhi Capitals,Gujarat Titans,Pinnacle,2.15,1.75,0.465116,0.571429,1.036545,0.448718,0.551282,2025-05-18T13:30:00Z
1473499,2025-05-19,Lucknow Super Giants,Sunrisers Hyderabad,Pinnacle,1.71,2.19,0.584795,0.456621,1.041416,0.561538,0.438462,2025-05-19T13:30:00Z
1473500,2025-05-20,Chennai Super Kings,Rajasthan Royals,Pinnacle,1.88,1.97,0.531915,0.507614,1.039529,0.511688,0.488312,2025-05-20T13:30:00Z
1473502,2025-05-22,Lucknow Super Giants,Gujarat Titans,Pinnacle,2.41,1.6,0.414938,0.625,1.039938,0.399002,0.600998,2025-05-22T13:30:00Z
1473503,2025-05-23,Sunrisers Hyderabad,Royal Challengers Bengaluru,Pinnacle,2.18,1.72,0.458716,0.581395,1.040111,0.441026,0.558974,2025-05-23T13:30:00Z
1485779,2025-05-24,Punjab Kings,Delhi Capitals,Pinnacle,1.65,2.32,0.606061,0.431034,1.037095,0.584383,0.415617,2025-05-24T13:30:00Z
1473505,2025-05-25,Sunrisers Hyderabad,Kolkata Knight Riders,Pinnacle,1.92,1.93,0.520833,0.518135,1.038968,0.501299,0.498701,2025-05-25T13:30:00Z
1473506,2025-05-26,Mumbai Indians,Punjab Kings,Pinnacle,1.6,2.42,0.625,0.413223,1.038223,0.60199,0.39801,2025-05-26T13:30:00Z
1473507,2025-05-27,Lucknow Super Giants,Royal Challengers Bengaluru,Pinnacle,2.27,1.67,0.440529,0.598802,1.039331,0.423858,0.576142,2025-05-27T13:30:00Z
1473508,2025-05-29,Punjab Kings,Royal Challengers Bengaluru,Pinnacle,1.93,1.93,0.518135,0.518135,1.036269,0.5,0.5,2025-05-29T13:30:00Z
1473509,2025-05-30,Mumbai Indians,Gujarat Titans,Pinnacle,1.58,2.45,0.632911,0.408163,1.041075,0.60794,0.39206,2025-05-30T13:30:00Z
1473510,2025-06-01,Mumbai Indians,Punjab Kings,Pinnacle,1.65,2.3,0.606061,0.434783,1.040843,0.582278,0.417722,2025-06-01T13:30:00Z
1473511,2025-06-03,Royal Challengers Bengaluru,Punjab Kings,Pinnacle,1.85,2.0,0.540541,0.5,1.040541,0.519481,0.480519,2025-06-03T13:30:00Z
